"Id","Name","Current Stock","Product Group","Dims","Image Filename"
"2649","Alpaca Ono Grey/Black Throw","2","throws","","ONO_Throw.png"
"2646","Alpaca Snake Grey/Black Throw","2","throws","","SNAKE_Ivory_Black.png"
"2647","Alpaca Snake Oatmeal/Black Throw","3","throws","","SNAKE_Oatmeal_Black.png"
"2648","Alpaca Sun Oatmeal/Black Throw","1","throws","","SUN_Throw.png"
"2329","Calvary Wool Charcoal Throw","2","throws","","Calvary_Blue_Tan_0.png"
"2331","Calvary Wool Grey Throw","2","throws","","Calvary_Grey_Red_0__2_.png"
"2330","Calvary Wool Olive Throw","2","throws","","Calvary_Olive_Red_0__4_.png"
"3097","Fringe Black Throw","3","throws","","Fringe_Black.png"
"3593","Fringe Blue Smoke Throw","2","throws","","FRINGE_Smoke_Blue.png"
"2645","Fringe Camel Throw","2","throws","","FRINGE_Camel.png"
"3094","Fringe Charcoal Throw","3","throws","","FRINGE_Charcoal.png"
"3095","Fringe Grey Throw","2","throws","","FRINGE_Grey.png"
"3594","Fringe Ivory Cashmere Throw","3","throws","","FRINGE_Cash_Ivory.png"
"2644","Fringe Ivory Throw","7","throws","","FRINGE_Ivory_Throw.png"
"2899","Fringe Light Blue Throw","4","throws","","FRINGE_Blur_Light.png"
"4005","Fringe Olive Throw","4","throws","","FRINGE_Olive.png"
"3459","Fringe Sage Throw","2","throws","","Sage_Throw.png"
"2436","Fur Beige Mongolian Throw","1","throws","","FUR_Beige_Mongolian.png"
"2437","Fur Brown Bear Throw","1","throws","","FUR_Bear_Brown_0.png"
"2898","Fur Brown Mongolian Throw","2","throws","","FUR_Mongolian_Brown_Fleece.png"
"2341","Fur Brown Mudcloth Mongolian Throw","1","throws","","Fur_Mud_Cloth_Brown_0__1_.png"
"2896","Fur Gold Feather Throw","2","throws","","Feather_Fur.png"
"2441","Fur Ivory Mongolian Throw","1","throws","","FUR_Mongolian_Ivory.PNG"
"4164","Fur Red Black Ombre Throw","1","throws","","FUR_Red_Black_Ombre.png"
"2351","Navajo Cotton Brick Throw","1","throws","","Navajo_Cotton_Brick_0___1_.png"
"2357","Navajo Cotton Pink Throw","1","throws","","Navajo_Cotton_Pink_0__1_.png"
"2359","Navajo Cotton Red Throw","1","throws","","Navajo_Cotton_Red_0__1_.png"
"2358","Navajo Cotton Yellow Throw","1","throws","","Navajo_Cotton_Yellow_0__1_.png"
"2362","Pendleton Grey Cross Throw","1","throws","","PENDLETON_Cross_1.PNG"
"2991","Pendleton Grey Plaid Throw","2","throws","","PENDLETON_Road.png"
"1614","Pendleton Neutral ZigZag Throw","1","throws","","PENDLETON_ZigZag_0.PNG"
"2364","Pendleton Red Yellow Throw","1","throws","","PENDLETON_Red___Yellow_0.PNG"
"2363","Pendleton Sand Mayan Throw","1","throws","","PENDLETON_Myan_1.PNG"
"2905","Plaid Black + White Throw","1","throws","","PLAID_Black_White.png"
"2904","Plaid Red Throw","6","throws","","PLAID_Red.png"
"4179","Red Blue Plaid Throw","12","throws","","PLAID_Red___Blue.png"
"2346","Tassel Houndstooth Throw","5","throws","","Houndstooth_0__3_.png"
"2378","Tassel Windmill Throw","1","throws","","WINDMILL_BW_0.PNG"
"2377","Waves Grey Throw","1","throws","","WAVES_Grey_2.PNG"
"2404","Woven Autumn Stripe Throw","5","throws","","SERAPE_Stripe_Autumn_0.png"
"2902","Woven Sand Aztec","2","throws","","WOVEN_Sand_Aztec.png"
